Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,company
2021-04-30,14.55,15.8,14.53,15.31,15.30020642878207,3391,25,51883.0,2869.0,84.61,1.27,0.76,1619740800.0,526544
2021-04-30,5.55,5.55,5.55,5.55,5.55,80,1,444.0,80.0,100.0,0.0,0.0,1619740800.0,503092
2021-04-30,5.86,6.06,5.85,5.96,5.96069530558016,9032,36,53837.0,8782.0,97.23,0.21,0.1,1619740800.0,500013
2021-04-29,46.15,46.15,46.15,46.15,46.15,500,1,23075.0,500.0,100.0,0.0,0.0,1619654400.0,531199
2021-04-30,12.0,13.25,11.65,12.87,12.064918851435705,801,33,9664.0,689.0,86.02,1.6,0.87,1619740800.0,530127
2021-04-30,504.45,505.0,480.85,492.95,493.1644444444445,225,39,110962.0,123.0,54.67,24.15,-11.5,1619740800.0,501430
2021-04-30,5.97,6.58,5.97,6.58,5.97042957042957,5005,2,29882.0,5005.0,100.0,0.61,0.61,1619740800.0,530779
2021-04-30,252.95,258.7,248.0,251.7,253.23067200337053,4747,379,1202086.0,3290.0,69.31,10.7,-1.25,1619740800.0,500280
2021-04-30,29.15,29.25,27.25,29.15,28.17904440405089,15404,170,434070.0,13392.0,86.94,2.0,0.0,1619740800.0,526668
2021-04-30,39.2,39.2,36.0,36.7,36.660611065235344,1211,44,44396.0,627.0,51.78,3.2,-2.5,1619740800.0,526971
2021-04-30,2014.7,2036.4,1987.4,1994.45,2014.619303582872,321474,17038,647647726.0,62341.0,19.39,49.0,-20.25,1619740800.0,500325
2021-04-30,923.6,930.35,915.0,917.2,920.3755888650963,4670,217,4298154.0,3037.0,65.03,15.35,-6.4,1619740800.0,500335
2021-04-30,205.0,207.65,200.3,200.85,204.02097772277227,16160,674,3296979.0,8488.0,52.52,7.35,-4.15,1619740800.0,526797
2021-04-30,5.36,5.36,5.36,5.36,5.36,600,1,3216.0,600.0,100.0,0.0,0.0,1619740800.0,526133
2021-04-30,196.4,202.0,196.4,200.05,200.39344210658936,31748,827,6362091.0,19844.0,62.5,5.6,3.65,1619740800.0,532942
2021-04-29,3.55,3.55,3.55,3.55,3.549608355091384,766,1,2719.0,766.0,100.0,0.0,0.0,1619654400.0,530747
2021-04-30,37.2,37.2,33.45,36.35,35.730960264900666,4832,56,172652.0,3950.0,81.75,3.75,-0.85,1619740800.0,532826
2021-04-30,6.68,6.7,6.1,6.68,6.614489863742107,6018,20,39806.0,6018.0,100.0,0.6,0.0,1619740800.0,531158
2021-04-30,85.9,85.9,85.9,85.9,85.9,100,2,8590.0,100.0,100.0,0.0,0.0,1619740800.0,530057
2012-02-01,2505.3,2505.3,2505.3,2505.3,2505.2,5,1,12526.0,5.0,100.0,0.0,0.0,1328054400.0,502216
2021-03-15,16.65,16.65,16.65,16.65,16.64788732394366,71,1,1182.0,71.0,100.0,0.0,0.0,1615766400.0,526125
2021-04-30,38.0,38.0,36.75,36.85,37.162997658079625,2135,44,79343.0,1898.0,88.9,1.25,-1.15,1619740800.0,514045
2021-04-30,151.15,151.15,145.0,146.4,149.02826785077113,201784,564,30071520.0,196142.0,97.2,6.15,-4.75,1619740800.0,532796
2021-04-28,10.0,10.0,10.0,10.0,10.0,100,1,1000.0,100.0,100.0,0.0,0.0,1619568000.0,526568
2021-04-30,167.0,168.6,162.6,163.2,166.78137289321063,367443,1714,61282648.0,43357.0,11.8,6.0,-3.8,1619740800.0,530005
2021-04-12,30.8,30.8,30.8,30.8,30.8,10,1,308.0,10.0,100.0,0.0,0.0,1618185600.0,501351
2021-04-30,8.03,8.2,7.86,7.86,8.01591381709586,319785,346,2563369.0,270818.0,84.69,0.34,-0.17,1619740800.0,531337
2021-04-30,12.0,12.0,11.63,11.99,11.98661567877629,523,7,6269.0,523.0,100.0,0.37,-0.01,1619740800.0,500357
2021-04-30,62.5,62.55,62.5,62.55,62.544285714285714,1400,2,87562.0,1400.0,100.0,0.05,0.05,1619740800.0,530219
2021-04-30,31.75,32.15,31.6,31.7,32.0,1401,13,44832.0,1378.0,98.36,0.55,-0.05,1619740800.0,532807
2021-04-30,7.33,7.33,7.33,7.33,7.0,1,1,7.0,1.0,100.0,0.0,0.0,1619740800.0,531051
2021-04-30,20.7,21.95,20.65,21.55,21.483696895113425,367292,1374,7890790.0,269319.0,73.33,1.3,0.85,1619740800.0,526173
2021-04-30,25.05,25.7,24.1,24.8,25.08258291814011,76069,247,1908007.0,59830.0,78.65,1.6,-0.25,1619740800.0,532893
2021-04-30,81.0,81.55,79.2,79.5,80.34196808610376,106662,956,8569435.0,56213.0,52.7,2.35,-1.5,1619740800.0,514162
2021-04-27,8.45,8.45,8.45,8.45,8.45,100,1,845.0,100.0,100.0,0.0,0.0,1619481600.0,526113
2021-04-30,38.3,38.3,37.45,37.6,37.72112428634168,2277,134,85891.0,2114.0,92.84,0.85,-0.7,1619740800.0,524709
2021-04-30,10.53,11.78,10.53,11.6,11.334538878842675,553,20,6268.0,396.0,71.61,1.25,1.07,1619740800.0,526365
2021-04-30,44.75,46.0,44.2,44.65,45.2261081728576,679542,3024,30733040.0,244248.0,35.94,1.8,-0.1,1619740800.0,500184
2021-04-30,138.2,152.0,138.2,146.1,147.37877607640183,187430,3057,27623204.0,90897.0,48.5,13.8,7.9,1619740800.0,500136
2021-04-30,202.0,211.25,202.0,204.2,207.21147356580428,8890,325,1842110.0,3372.0,37.93,9.25,2.2,1619740800.0,500444
2021-04-30,145.6,148.55,143.4,146.2,145.1478083588175,981,20,142390.0,930.0,94.8,5.15,0.6,1619740800.0,531398
2021-04-30,2.54,2.54,2.54,2.54,2.5399976689071058,25739,48,65377.0,25739.0,100.0,0.0,0.0,1619740800.0,526504
2021-04-30,46.4,47.6,45.5,45.7,46.16841265573973,453802,2834,20951318.0,228029.0,50.25,2.1,-0.7,1619740800.0,526521
2021-04-30,4.45,4.45,4.24,4.4,4.371964529331514,14660,23,64093.0,14660.0,100.0,0.21,-0.05,1619740800.0,530377
2021-04-30,1479.9,1490.0,1465.0,1470.55,1481.0146231721037,889,215,1316622.0,598.0,67.27,25.0,-9.35,1619740800.0,500407
2021-04-30,2.87,2.87,2.87,2.87,2.0,1,1,2.0,1.0,100.0,0.0,0.0,1619740800.0,526687
2021-04-30,8.8,8.8,8.5,8.62,8.588154209376329,68193,382,585652.0,52743.0,77.34,0.3,-0.18,1619740800.0,531592
2021-04-30,8.36,8.59,8.31,8.36,8.449459646103575,24655971,35154,208329632.0,7710453.0,31.27,0.28,0.0,1619740800.0,532822
2021-04-30,2.36,2.54,2.36,2.51,2.5081394477539245,106764,80,267779.0,94225.0,88.26,0.18,0.15,1619740800.0,532931
2021-04-30,30.05,31.0,29.8,31.0,30.171091445427727,1017,12,30684.0,787.0,77.38,1.2,0.95,1619740800.0,526043
2021-04-30,7499.0,7574.0,7464.05,7549.6,7531.252898550723,1380,632,10393129.0,861.0,62.39,109.95,50.6,1619740800.0,500674
2021-02-16,4.77,4.77,4.77,4.77,4.77,500,2,2385.0,500.0,100.0,0.0,0.0,1613433600.0,531272
2021-04-30,5.22,5.22,5.22,5.22,5.2,5,1,26.0,5.0,100.0,0.0,0.0,1619740800.0,531402
2021-04-30,53.85,59.5,53.8,58.9,57.66545988258317,10220,232,589341.0,4691.0,45.9,5.7,5.05,1619740800.0,500231
2021-04-30,29.95,30.85,28.9,30.85,30.11288461538461,5200,25,156587.0,5200.0,100.0,1.95,0.9,1619740800.0,530207
2021-04-30,1349.95,1374.0,1264.0,1276.05,1302.3208440999138,2322,212,3023989.0,1573.0,67.74,110.0,-73.9,1619740800.0,501423
2021-04-30,83.3,89.3,83.3,85.7,86.80546126322989,239798,2464,20815776.0,119537.0,49.85,6.0,2.4,1619740800.0,532915
2021-04-30,40.25,40.25,39.5,39.5,39.9975845410628,414,24,16559.0,414.0,100.0,0.75,-0.75,1619740800.0,530979
2021-04-30,0.82,0.84,0.8,0.83,0.8230035404427498,1285150,590,1057683.0,869552.0,67.66,0.04,0.01,1619740800.0,532795
2021-04-29,2.13,2.13,2.13,2.13,2.1,10,1,21.0,10.0,100.0,0.0,0.0,1619654400.0,526195
2021-04-30,4.2,4.64,4.2,4.23,4.369369369369369,555,5,2425.0,555.0,100.0,0.44,0.03,1619740800.0,532813
2021-04-30,2.63,2.76,2.55,2.69,2.692924819399572,27547,50,74182.0,27512.0,99.87,0.21,0.06,1619740800.0,500014
2021-04-29,4.35,4.35,4.35,4.35,4.35,100,1,435.0,100.0,100.0,0.0,0.0,1619654400.0,526001
2021-04-30,31.05,32.5,31.05,31.9,31.8825,400,4,12753.0,400.0,100.0,1.45,0.85,1619740800.0,531297
2021-04-29,494.0,494.0,485.7,489.9,489.41831544966345,394028,7995,192844520.0,110851.0,28.13,8.3,-4.1,1619654400.0,507685
2021-04-30,5.52,5.52,5.52,5.52,5.519966015293118,3531,13,19491.0,3531.0,100.0,0.0,0.0,1619740800.0,524606
2021-04-30,102.2,106.95,101.65,101.95,103.34423076923076,1560,42,161217.0,1329.0,85.19,5.3,-0.25,1619740800.0,530879
2021-04-30,77.8,79.05,76.85,77.3,77.95780436804166,194641,1197,15173785.0,63086.0,32.41,2.2,-0.5,1619740800.0,532832
2021-04-30,41.1,42.5,41.0,41.2,41.65519386274103,4823,126,200903.0,4520.0,93.72,1.5,0.1,1619740800.0,532782
2021-04-30,262.5,272.5,258.5,260.2,266.9340030180193,67594,1391,18043137.0,28652.0,42.39,14.0,-2.3,1619740800.0,500645
2021-04-30,111.0,114.7,107.55,111.45,112.0276433414172,282455,2435,31642768.0,37425.0,13.25,7.15,0.45,1619740800.0,500850
2021-04-30,74.0,77.0,71.25,71.7,72.47669898365416,42702,340,3094900.0,31727.0,74.3,5.75,-2.3,1619740800.0,526423
2018-08-13,1.17,1.17,1.17,1.17,1.0,1,1,1.0,1.0,100.0,0.0,0.0,1534118400.0,501270
2021-04-30,904.0,920.6,901.2,911.3,911.43492429289,277715,6152,253119150.0,59418.0,21.4,19.4,7.3,1619740800.0,500087
2021-04-30,908.0,919.25,891.0,895.5,903.844017286396,22214,1016,20077991.0,3074.0,13.84,28.25,-12.5,1619740800.0,500271
2021-04-30,29.5,29.5,29.5,29.5,29.5,900,5,26550.0,900.0,100.0,0.0,0.0,1619740800.0,500246
2021-04-30,218.0,218.0,215.1,216.0,215.6993006993007,143,14,30845.0,143.0,100.0,2.9,-2.0,1619740800.0,530365
2021-04-30,106.0,108.75,104.9,107.55,107.11779046089424,34867,766,3734876.0,17187.0,49.29,3.85,1.55,1619740800.0,530367
2021-04-30,157.65,160.05,155.0,156.85,156.95735240190683,27270,653,4280227.0,13495.0,49.49,5.05,-0.8,1619740800.0,532888
2021-04-30,204.0,205.6,202.1,202.7,203.809098209745,1242728,27111,253279273.0,653756.0,52.61,3.5,-1.3,1619740800.0,500875
2021-04-30,22.4,22.4,21.0,22.05,22.043264294565407,28245,115,622612.0,22653.0,80.2,1.4,-0.35,1619740800.0,531225
2021-04-30,80.0,83.3,79.05,83.0,81.03786342123055,1479,32,119855.0,1090.0,73.7,4.25,3.0,1619740800.0,526747
2021-04-30,615.0,622.3,604.55,608.0,614.2994992060584,16374,929,10058540.0,5479.0,33.46,17.75,-7.0,1619740800.0,500084
2021-04-30,18.95,19.7,18.6,18.7,19.01627346306182,11614,297,220855.0,9592.0,82.59,1.1,-0.25,1619740800.0,532776
2021-04-30,21.65,21.65,21.05,21.05,21.174564030297688,5677,16,120208.0,5653.0,99.58,0.6,-0.6,1619740800.0,524576
2021-04-30,53.05,57.45,53.05,56.55,55.0,266,13,14630.0,231.0,86.84,4.4,3.5,1619740800.0,501295
2021-03-24,1.99,1.99,1.99,1.99,1.99,1200,3,2388.0,1200.0,100.0,0.0,0.0,1616544000.0,530765
2021-04-30,2.99,3.0,2.85,2.88,2.9396605908233813,1591,22,4677.0,1291.0,81.14,0.15,-0.11,1619740800.0,538787
2021-04-30,890.5,899.7,871.0,889.25,889.2595134123518,8015,1425,7127415.0,5018.0,62.61,28.7,-1.25,1619740800.0,500249
2021-04-30,128.75,134.0,124.9,126.95,128.5482730151689,81153,2258,10432078.0,43212.0,53.25,9.1,-1.8,1619740800.0,532884
2021-04-30,541.7,545.0,536.0,538.45,540.8276288561711,42043,1314,22738016.0,8896.0,21.16,9.0,-3.25,1619740800.0,500096
2021-04-27,48.6,48.6,48.6,48.6,48.6,10,1,486.0,10.0,100.0,0.0,0.0,1619481600.0,531600
2021-04-28,55.0,55.0,55.0,55.0,55.0,42000,3,2310000.0,42000.0,100.0,0.0,0.0,1619568000.0,540738
2021-04-30,34.1,34.15,34.1,34.15,34.14,200,2,6828.0,200.0,100.0,0.05,0.05,1619740800.0,530309
2021-04-30,77.6,81.0,77.0,81.0,79.075,200,5,15815.0,175.0,87.5,4.0,3.4,1619740800.0,530723
2021-04-30,11.85,12.4,11.3,11.3,11.5386516060713,5666,38,65378.0,5664.0,99.96,1.1,-0.55,1619740800.0,531080
2021-04-30,460.0,486.85,460.0,483.65,482.0716486902928,1298,149,625729.0,1058.0,81.51,26.85,23.65,1619740800.0,532851
2021-03-26,13.35,13.35,13.35,13.35,13.348,250,1,3337.0,250.0,100.0,0.0,0.0,1616716800.0,501144
2021-04-30,79.5,81.05,79.5,81.05,80.13008130081299,123,8,9856.0,123.0,100.0,1.55,1.55,1619740800.0,501477
2021-04-30,188.1,189.25,187.8,188.35,188.0513950073421,4086,22,768378.0,4086.0,100.0,1.45,0.25,1619740800.0,500069
2021-04-27,6.6,6.6,6.6,6.6,6.6,400,1,2640.0,400.0,100.0,0.0,0.0,1619481600.0,530705
2021-04-30,120.5,120.5,120.5,120.5,120.0,1,1,120.0,1.0,100.0,0.0,0.0,1619740800.0,526705
2021-04-30,200.05,217.75,200.05,214.75,211.04246159041023,94768,2823,20000072.0,62943.0,66.42,17.7,14.7,1619740800.0,500245
2021-04-30,62.95,64.85,61.25,62.7,63.31556719690392,67957,445,4302736.0,41349.0,60.85,3.6,-0.25,1619740800.0,502175
2021-04-30,2.1,2.1,2.1,2.1,2.099730458221024,742,3,1558.0,742.0,100.0,0.0,0.0,1619740800.0,524661
2021-04-30,0.94,0.94,0.94,0.94,0.939997253878896,21849,8,20538.0,21849.0,100.0,0.0,0.0,1619740800.0,526967
2021-04-30,220.0,220.0,218.2,220.0,219.1960784313725,51,6,11179.0,51.0,100.0,1.8,0.0,1619740800.0,531112
2021-04-30,184.0,195.7,184.0,190.1,190.8395757132407,13670,136,2608777.0,10982.0,80.34,11.7,6.1,1619740800.0,526169
2021-04-30,1758.0,1806.0,1744.2,1768.85,1779.2901197285678,28147,2141,50081679.0,11921.0,42.35,61.8,10.85,1619740800.0,502355
2021-04-30,9.97,10.33,9.7,10.3,10.277082432244343,1336346,1233,13733738.0,600399.0,44.93,0.63,0.33,1619740800.0,500111
2021-04-27,0.37,0.37,0.37,0.37,0.37,200,1,74.0,200.0,100.0,0.0,0.0,1619481600.0,526887
2021-04-30,186.35,204.75,186.3,194.45,192.7743055555556,288,37,55519.0,288.0,100.0,18.45,8.1,1619740800.0,526073
2021-04-28,10.91,10.91,10.91,10.91,10.9,50,2,545.0,50.0,100.0,0.0,0.0,1619568000.0,526525
2021-04-30,28.0,29.0,28.0,28.55,28.713269615470104,4499,61,129181.0,3858.0,85.75,1.0,0.55,1619740800.0,526027
2021-04-30,66.3,69.4,64.1,67.6,67.12777777777778,33300,612,2235355.0,12447.0,37.38,5.3,1.3,1619740800.0,532951
2021-04-30,13.89,13.89,13.8,13.8,13.88695652173913,460,2,6388.0,460.0,100.0,0.09,-0.09,1619740800.0,526570
2021-04-30,7.27,7.28,7.27,7.28,7.277227722772277,101,2,735.0,101.0,100.0,0.01,0.01,1619740800.0,531453
2021-04-30,19.0,19.2,18.7,19.0,19.007017543859646,855,9,16251.0,855.0,100.0,0.5,0.0,1619740800.0,526727
2021-04-30,890.0,900.8,860.65,886.35,886.3132012744147,7219,1194,6398295.0,2336.0,32.36,40.15,-3.65,1619740800.0,500650
2021-04-30,26.3,28.2,26.0,27.65,26.882496300809468,22978,75,617706.0,22978.0,100.0,2.2,1.35,1619740800.0,502015
2021-04-30,27.6,27.6,27.6,27.6,27.6,10,1,276.0,10.0,100.0,0.0,0.0,1619740800.0,500212
2020-08-14,280.55,280.55,280.55,280.55,280.5,2,1,561.0,2.0,100.0,0.0,0.0,1597363200.0,501261
2021-04-30,55.75,63.8,54.95,62.15,60.21935689360354,1780172,9177,107200813.0,874315.0,49.11,8.85,6.4,1619740800.0,526829
2021-04-30,1660.55,1875.0,1660.55,1752.5,1801.3004622496148,1298,277,2338088.0,739.0,56.93,214.45,91.95,1619740800.0,500041
2021-04-30,152.0,162.0,152.0,156.45,158.11362221016893,49779,1653,7870738.0,23112.0,46.43,10.0,4.45,1619740800.0,500467
2021-04-30,101.9,101.9,97.05,101.0,100.07715133531156,337,9,33726.0,337.0,100.0,4.85,-0.9,1619740800.0,531359
2021-04-30,778.0,790.2,761.35,777.15,774.3672415912163,24409,1584,18901530.0,12422.0,50.89,28.85,-0.85,1619740800.0,500251
2021-04-30,867.5,867.5,841.0,847.25,854.5843485442907,4843,540,4138752.0,2106.0,43.49,26.5,-20.25,1619740800.0,500067
2021-04-30,193.65,198.0,192.0,193.05,196.0336134453781,1309,21,256608.0,1309.0,100.0,6.0,-0.6,1619740800.0,526666
2021-04-30,79.0,79.0,79.0,79.0,79.0,50,1,3950.0,50.0,100.0,0.0,0.0,1619740800.0,526654
2021-04-30,113.25,114.65,112.15,112.15,113.55601173020528,5115,18,580839.0,100.0,1.96,2.5,-1.1,1619740800.0,531358
2021-04-15,6.51,6.51,6.51,6.51,6.51,800,1,5208.0,800.0,100.0,0.0,0.0,1618444800.0,530985
2021-04-30,173.75,182.3,173.3,174.85,177.10906193419024,133658,2193,23672043.0,23932.0,17.91,9.0,1.1,1619740800.0,532872
2021-04-30,1157.0,1207.3,1149.8,1166.35,1177.4562495785665,44491,2216,52386206.0,8342.0,18.75,57.5,9.35,1619740800.0,500048
2021-04-30,3.9,3.9,3.9,3.9,3.875,8,1,31.0,8.0,100.0,0.0,0.0,1619740800.0,530609
2021-04-30,13.2,13.25,13.2,13.25,13.223230490018148,551,4,7286.0,551.0,100.0,0.05,0.05,1619740800.0,526799
2021-04-30,88.5,93.1,88.05,90.85,91.42714541821589,1869752,6512,170946088.0,285056.0,15.25,5.05,2.35,1619740800.0,530965
2021-04-30,365.0,365.0,361.0,361.8,362.4167528438469,1934,158,700914.0,1399.0,72.34,4.0,-3.2,1619740800.0,500144
2021-04-30,5120.0,5210.85,5120.0,5164.3,5169.654162059705,50648,5082,261832644.0,10228.0,20.19,90.85,44.3,1619740800.0,500124
2021-04-30,44.65,45.75,44.6,44.75,44.726651480637805,439,7,19635.0,230.0,52.39,1.15,0.1,1619740800.0,532761
2021-04-30,0.74,0.74,0.74,0.74,0.7399409188143017,9817,9,7264.0,9817.0,100.0,0.0,0.0,1619740800.0,532850
2021-04-28,49.45,49.75,49.3,49.75,49.63473053892216,334,22,16578.0,300.0,89.82,0.45,0.3,1619568000.0,526849
2021-04-30,18.5,18.55,18.2,18.4,18.438070709435728,4271,18,78749.0,4225.0,98.92,0.35,-0.1,1619740800.0,531373
2021-04-30,12.4,12.4,12.4,12.4,12.333333333333332,3,2,37.0,3.0,100.0,0.0,0.0,1619740800.0,526662
2014-08-20,2.25,2.25,2.25,2.25,2.25,100,2,225.0,100.0,100.0,0.0,0.0,1408492800.0,526488
2021-04-30,1.33,1.39,1.27,1.39,1.3484661495063468,11344,21,15297.0,8160.0,71.93,0.12,0.06,1619740800.0,514010
2021-04-30,155.0,158.8,153.0,154.0,156.0303696172641,30491,920,4757522.0,9553.0,31.33,5.8,-1.0,1619740800.0,532834
2021-04-30,580.0,599.0,576.6,594.1,585.3628067967276,3178,225,1860283.0,2270.0,71.43,22.4,14.1,1619740800.0,514167
2021-04-30,1114.0,1140.15,1101.35,1114.9,1118.6532460996475,3974,840,4445528.0,3205.0,80.65,38.8,0.9,1619740800.0,500033
2021-04-30,6.0,6.34,5.77,6.32,5.973544973544974,189,8,1129.0,189.0,100.0,0.57,0.32,1619740800.0,532895
2021-04-07,5.83,5.83,5.83,5.83,5.8,20,1,116.0,20.0,100.0,0.0,0.0,1617753600.0,531509
2021-04-30,36.1,36.85,35.45,36.8,36.69688537298006,251555,305,9231285.0,213365.0,84.82,1.4,0.7,1619740800.0,500306
2021-04-30,94.2,98.7,94.2,98.15,97.3436706425548,12995,74,1264981.0,11594.0,89.22,4.5,3.95,1619740800.0,524594
2020-09-01,4.75,4.75,4.75,4.75,4.0,1,1,4.0,1.0,100.0,0.0,0.0,1598918400.0,530993
2021-04-20,1.23,1.23,1.18,1.18,1.2277227722772277,101,2,124.0,101.0,100.0,0.05,-0.05,1618876800.0,530601
2021-04-30,163.6,165.5,158.2,158.75,161.88672095047883,97635,1651,15805810.0,40951.0,41.94,7.3,-4.85,1619740800.0,500052
2021-04-28,20.35,20.35,20.35,20.35,20.0,1,1,20.0,1.0,100.0,0.0,0.0,1619568000.0,531560
2021-04-30,1451.1,1462.5,1427.95,1453.7,1450.087083333333,2400,524,3480209.0,1603.0,66.79,34.55,2.6,1619740800.0,500660
2021-04-28,1.48,1.55,1.48,1.55,1.4757281553398058,103,4,152.0,103.0,100.0,0.07,0.07,1619568000.0,531319
2021-04-30,0.56,0.56,0.54,0.54,0.5483333333333333,1200,3,658.0,1200.0,100.0,0.02,-0.02,1619740800.0,532766
2021-04-27,18.9,18.9,18.9,18.9,18.83333333333333,12,2,226.0,12.0,100.0,0.0,0.0,1619481600.0,531304
2021-04-30,0.72,0.73,0.7,0.71,0.713950739484331,520295,986,371465.0,414849.0,79.73,0.03,-0.01,1619740800.0,532959
2021-04-30,453.05,483.4,453.05,456.15,459.4932432432432,148,39,68005.0,129.0,87.16,30.35,3.1,1619740800.0,500189
2021-04-30,54.0,55.4,53.1,55.4,54.921991849894766,22331,56,1226463.0,13916.0,62.32,2.3,1.4,1619740800.0,532976
2021-04-30,13.17,13.17,13.17,13.17,13.16595744680851,235,4,3094.0,235.0,100.0,0.0,0.0,1619740800.0,531533
2021-04-30,721.05,750.0,721.05,745.35,738.8211541897444,5597,195,4135182.0,3362.0,60.07,28.95,24.3,1619740800.0,526951
2021-03-30,10.93,10.93,10.93,10.93,10.93,500,1,5465.0,500.0,100.0,0.0,0.0,1617062400.0,531027
2021-04-30,99.0,99.5,94.5,94.55,95.22363439697132,7396,80,704274.0,6367.0,86.09,5.0,-4.45,1619740800.0,524828
2021-04-30,2.48,2.48,2.48,2.48,2.48,300,2,744.0,300.0,100.0,0.0,0.0,1619740800.0,532751
2021-04-30,7.72,7.72,7.72,7.72,7.72,500,1,3860.0,500.0,100.0,0.0,0.0,1619740800.0,502271
2021-04-30,147.0,153.55,145.2,149.3,150.46674350058328,354878,2500,53397337.0,48753.0,13.74,8.35,2.3,1619740800.0,531213
2021-03-17,2.59,2.59,2.59,2.59,2.5868263473053887,167,2,432.0,167.0,100.0,0.0,0.0,1615939200.0,531550
2021-04-28,19.0,19.0,19.0,19.0,19.0,1295,5,24605.0,1295.0,100.0,0.0,0.0,1619568000.0,531235
2021-04-30,110.05,114.35,106.1,109.95,110.32533438237608,2542,155,280447.0,1502.0,59.09,8.25,-0.1,1619740800.0,526608
2021-04-30,1022.25,1052.5,1011.2,1033.95,1031.914966067215,1641333,31845,1693716087.0,154906.0,9.44,41.3,11.7,1619740800.0,500470
2021-04-30,179.5,184.4,175.0,179.0,178.421768707483,294,81,52456.0,95.0,32.31,9.4,-0.5,1619740800.0,532808
2021-04-30,100.15,109.3,100.0,103.75,105.86836476764536,5143,96,544481.0,4681.0,91.02,9.3,3.6,1619740800.0,530043
2021-04-30,0.34,0.34,0.34,0.34,0.3399974775106438,293361,110,99742.0,293361.0,100.0,0.0,0.0,1619740800.0,530889
2021-04-30,1.75,1.75,1.72,1.72,1.72027027027027,5180,15,8911.0,5180.0,100.0,0.03,-0.03,1619740800.0,531502
2021-04-30,180.5,180.5,175.55,177.45,177.96517577157945,6059,138,1078291.0,3773.0,62.27,4.95,-3.05,1619740800.0,530627
2021-04-30,7.25,7.6,6.88,7.35,7.383018148127963,18349,78,135471.0,16326.0,88.97,0.72,0.1,1619740800.0,532817
2021-02-17,2.64,2.64,2.64,2.64,2.634831460674157,178,1,469.0,178.0,100.0,0.0,0.0,1613520000.0,526959
2021-04-30,234.0,237.0,230.4,231.55,233.6232970309329,48298,2649,11283538.0,27845.0,57.65,6.6,-2.45,1619740800.0,502219
2021-04-30,2.33,2.57,2.33,2.57,2.387327086122266,2241,12,5350.0,1808.0,80.68,0.24,0.24,1619740800.0,500358
2021-04-30,30.7,36.6,29.45,30.35,31.3638745820909,11067,86,347104.0,5799.0,52.4,7.15,-0.35,1619740800.0,530711
2021-04-29,1407.0,1407.0,1378.1,1383.15,1387.262180511182,5008,666,6947409.0,1705.0,34.05,28.9,-23.85,1619654400.0,previousdaydetails
2021-04-30,4.25,4.65,4.25,4.64,4.521875,8640,25,39069.0,7226.0,83.63,0.4,0.39,1619740800.0,532896
2021-04-30,279.5,279.5,274.0,275.0,275.2785254534816,1709,28,470451.0,1135.0,66.41,5.5,-4.5,1619740800.0,500307
2021-04-29,4.35,4.35,4.35,4.35,4.348534201954397,307,5,1335.0,307.0,100.0,0.0,0.0,1619654400.0,538786
2021-04-30,690.7,733.6,650.6,727.4,711.3808853333333,46875,2163,33345979.0,28673.0,61.17,83.0,36.7,1619740800.0,500405
2021-04-30,3.35,3.5,3.35,3.48,3.4564976958525344,21700,47,75006.0,19260.0,88.76,0.15,0.13,1619740800.0,532894
2021-03-19,4.47,4.47,4.47,4.47,4.4646464646464645,99,1,442.0,99.0,100.0,0.0,0.0,1616112000.0,530055
2021-04-29,13.0,13.0,13.0,13.0,13.0,2,2,26.0,2.0,100.0,0.0,0.0,1619654400.0,531406
2021-04-30,140.0,148.25,138.2,141.05,143.47573834379165,838566,6580,120313876.0,256756.0,30.62,10.05,1.05,1619740800.0,532865
2021-04-30,44.95,45.35,41.0,41.0,44.94488188976378,508,9,22832.0,508.0,100.0,4.35,-3.95,1619740800.0,526161
2021-04-30,356.0,373.4,350.05,361.85,363.9343037399417,224442,3863,81682143.0,73250.0,32.64,23.35,5.85,1619740800.0,500670
2021-04-30,63.65,67.95,63.5,64.4,64.2259067357513,1930,194,123956.0,1530.0,79.27,4.45,0.75,1619740800.0,532937
2021-04-06,2.71,2.71,2.71,2.71,2.7,50,1,135.0,50.0,100.0,0.0,0.0,1617667200.0,531505
2021-04-30,23.05,23.5,22.45,22.9,23.06131100914969,37269,372,859472.0,12207.0,32.75,1.05,-0.15,1619740800.0,502420
2021-04-30,23.0,24.6,22.9,23.6,23.584250283818008,45804,89,1080253.0,31502.0,68.78,1.7,0.6,1619740800.0,530215
2021-04-30,236.55,252.0,236.55,244.05,246.20179993077187,8667,614,2133831.0,6268.0,72.32,15.45,7.5,1619740800.0,500241
2021-04-30,9.01,9.15,8.66,8.97,8.922416627095737,27377,106,244269.0,22304.0,81.47,0.49,-0.04,1619740800.0,530555
2021-04-30,231.25,248.95,231.2,244.95,237.01761363636365,1760,26,417151.0,1340.0,76.14,17.75,13.7,1619740800.0,530067
2021-04-30,340.0,345.2,335.05,339.8,342.9116314199396,3972,240,1362045.0,2837.0,71.42,10.15,-0.2,1619740800.0,532853
2021-04-30,21.1,21.2,20.65,20.75,20.786442006269592,2552,41,53047.0,1979.0,77.55,0.55,-0.35,1619740800.0,531092
